id,gender,age,location,F1-all,F1-an,F1-ask,F1-carry,F1-dark,F1-don't,F1-greasy,F1-had,F1-in,F1-like,F1-me,F1-oily,F1-rag,F1-she,F1-suit,F1-that,F1-to,F1-wash,F1-water,F1-year,F1-your,F2-all,F2-an,F2-ask,F2-carry,F2-dark,F2-don't,F2-greasy,F2-had,F2-in,F2-like,F2-me,F2-oily,F2-rag,F2-she,F2-suit,F2-that,F2-to,F2-wash,F2-water,F2-year,F2-your
DLF0,1,24,western,687.9393785670563,524.984983475372,695.9423601602699,471.8984608054085,568.2515388302613,652.6658910777047,334.9701256479661,679.8193987802887,483.55051660923385,634.2030100389969,447.33437427082566,489.697421876273,653.9155174123895,387.66221854989874,339.75549796069333,652.884772397482,387.7480946400133,712.822501142865,666.0272413319917,421.9740519481429,396.1857054631984,931.5589918423384,1887.9069198075465,1664.463344108117,1833.7066667517547,1295.1801275147006,970.990007337942,2058.960934694925,1753.7453832658953,1941.521403134068,1275.5239693242993,2124.5669908670707,1617.9651286042747,1615.830295133214,2180.8832886072423,1793.0846726372358,1544.494951621892,2004.1278938617213,948.002437294294,944.4633370780286,1966.3217903858747,1674.460092617801
DLH0,1,30,northmidland,659.7429842949434,615.7119845132415,650.0390804850439,496.49681632179767,606.6590560045452,575.5637155397975,419.7596618462826,630.3134598873612,514.5721806407809,600.7761620449786,453.1936297044812,475.30813251165495,635.1490049262378,371.0950217416427,416.7561896850313,606.5907995301963,385.85849624095766,650.4281561706291,596.9319482025888,405.51307933748353,433.0440839539284,1123.7708096028773,1775.5790117425854,1619.8455681384037,1739.444318733814,1315.856408034935,1085.3250696614225,1874.962195129565,1806.4347347598523,1870.310419039785,1509.5437907873477,1897.2311547792565,1620.7369746842594,1721.1394375672792,2019.5173909774207,1658.802183103148,1606.0565683776229,1901.2813824031043,1055.3980376367815,1043.2945776937315,2182.2712286778465,1657.1550209785769
DLM0,1,33,western,687.1492826184221,572.7547337961443,640.7678819123222,490.8168358324232,620.8931122625435,633.8937692731967,401.13989495971134,605.8325877858488,550.8234312127742,660.5068540234317,546.2663134392836,561.7359496041911,731.7748918843535,427.5805834856314,425.905642380255,695.1042170493191,470.6709691881139,752.3505309654639,599.9852678351452,424.3512711025784,441.87387421868925,1076.18148226981,1868.7944366810864,1594.295090454343,1813.5139995508464,1444.117743462324,1271.1067957323346,2103.3915232304507,1831.784913028653,1735.0865805097271,1561.0194178968115,1824.8689079873911,1748.9411748995662,1648.352540598731,2136.6149043794408,1769.9518917787268,1700.8806889474672,1991.9699242254533,1157.581251091709,970.434662866304,1960.6347486229708,1733.4232017552322
DLR0,1,29,western,673.3648997539706,561.361093283801,630.1648615994018,496.40761480019046,575.3165430700202,564.2996194471517,377.28568402448303,607.1244306203299,581.3840182059698,606.2802125080875,453.97588783425016,434.866752203472,585.8062855606739,389.0445991463637,409.7674973388756,599.1656775818387,427.89447983587786,630.3473429190383,610.5114027493078,402.6875442674626,406.9569039093336,968.6120188848312,1811.035209968184,1542.8327594841187,1743.683260899644,1233.3218479923546,1100.950678248275,1858.7177243723224,1570.7069499758522,1878.71684725714,1419.1323793527242,1874.9171240633868,1781.8062084885314,1455.155650059741,2051.195637350984,1526.3065326117362,1496.6934629845323,1735.9488505383836,970.1843642772158,949.3096985212054,1925.9474650962925,1695.1324367568848
DLR1,1,23,western,688.3150094312568,594.6007918545776,723.7188694478452,534.3917699578525,684.3292715621017,637.7291366872992,352.20536543862966,672.124048998888,575.0143870273677,702.524407512033,454.8726235311164,451.3261779038295,726.5813080267371,341.8185590759782,402.3351330785707,706.2009616021525,410.8864059151381,742.233025322777,712.1421793806359,415.2495954653944,405.1486720085936,1061.45386685346,1868.6436545749789,1637.1051467442178,1744.7164744059771,1306.647285809736,1165.409303894956,2099.5832439013875,1679.106132419588,1928.275186499992,1454.00887492498,2180.3880362971554,1839.4339327503128,1553.9180249146636,2136.222348528913,1865.404577680879,1552.7726336745134,1920.1661046696504,1073.1417942172734,1060.7957421265342,1921.403853532598,1762.9273005442733
DLS0,1,26,southmidland,645.9389643658053,581.282610182182,727.8767806270971,512.7068590814706,615.6488552370191,573.8416406214199,389.25977993151423,652.9320932409498,473.7879970081208,676.9633501816775,488.8890420991791,463.9822039455776,651.3547058488443,454.95666435716544,413.0396259921373,581.9092311108343,414.97528215859614,657.6494961462456,603.9696825078254,437.7353043980598,412.64942428914014,909.6619072356316,1784.4344287415315,1751.7762540271176,1832.9647096707931,1224.6231658408792,1210.6178896304186,2027.423493839696,1945.8566362062704,1780.9112894671257,1479.9075241315632,2092.5277178062865,1823.8978231779583,1623.8292930006503,2090.414410739194,1633.742696641356,1679.659159912388,2062.224038417991,1023.642045475092,976.7323676639708,1976.445887861084,1916.2691048883044
DMA0,1,27,southmidland,693.0218023249015,570.7290458116281,651.0893799630256,532.3965277654579,614.3680265049152,561.5864410510119,359.95830471246285,648.4736893310454,520.2490486431442,697.7907398270575,430.9313941833028,511.1969071826669,692.7519739362393,417.2265220641557,437.0162983961586,672.3489448785986,445.0119899081553,733.2056962010838,606.3968017021812,415.95269390779407,441.4225926186584,940.6467671521696,1715.4588883501244,1775.294330110614,1822.2832378131932,1299.0867108158875,1052.5942593768373,2188.726399750528,1769.958801795297,2098.3463812152704,1241.9889575124623,2238.896784944462,1556.6782266286082,1690.2646153542528,2185.588326273108,1714.652280750963,1626.2856610173264,1996.0108953115543,991.1971567783736,938.8561647113256,2096.8974289280195,1747.1187200182196
DML0,0,22,newengland,818.7361118550668,717.3475300864284,752.9411641760279,670.3048643175825,769.4206941553415,650.5386783819562,415.3679148815268,713.5126774161301,722.6190188886728,685.5274186627594,552.330157010151,520.9960240804113,755.9330663676063,391.6500422295561,428.4679060636513,784.134747082106,429.9651163108804,766.249721484816,719.9304937114766,484.6710467151126,487.13229371820745,1069.5945874663246,2324.501747322196,1864.77364131298,1947.676427374036,1739.5236400854794,1392.7520896333845,2171.5490976816545,2041.168310502864,2087.788592677749,1804.390442780738,2600.673759431565,1751.0512581684998,1820.2145441339076,2558.047430251479,1319.202083531951,1828.3475833588204,2358.778300018475,1278.6064737579318,1112.2937336793295,2473.31083586139,2186.929430881738
DMS0,0,32,southmidland,833.0044239577487,597.3896579597337,795.8616502771243,626.5729267336856,752.1406375596353,703.1911067586918,432.65927800887965,807.0314414075813,421.4480499396595,918.1795287786292,617.3568278101944,616.2693389076401,833.3802634385476,438.3642172156314,425.3187908451622,765.8199006628117,573.253612528985,763.694406770517,727.7767603230841,551.4400531862436,444.7115268920268,1241.5905904123858,2502.0501303481064,2469.9731091531903,2374.5527737389466,1537.9041103081229,1584.667617882417,2416.7814124885435,2463.2435210458425,2398.4588880402,1634.3105695361528,2755.3987759343017,2282.164455250532,1990.5860550702905,2772.913809958126,2183.3978048132776,2426.3921419167464,2668.1629698607603,1149.6821536510813,1079.8449006094709,2029.1739025502784,2457.137944673102
DMT0,1,29,northern,657.4844337435012,588.4807587174465,640.7339346749347,493.39990491363017,557.835529977606,580.9398887280327,392.9090751814552,565.7622257937213,402.4010693730016,609.0028347778198,485.5938275600754,428.8417581993885,624.4806742279602,402.7345493043311,403.5044709666999,627.5571565578472,428.7384210221735,647.2536083084624,615.6533538858199,417.5602591923866,380.8758049387798,998.9063647647484,1893.0343411767783,1739.2049184235773,1608.1912587913796,1470.409424053244,1241.1668570519105,2034.3974259894696,1772.4172741422356,2002.288848540504,1294.1003817692674,1945.8676793260984,1897.8319689832729,1557.2282457308277,2105.003420546233,1651.77317668949,1677.5114493720134,1930.586265334802,1058.55381876082,1023.4633567707124,1958.0294952820548,1822.486497550552
DMY0,0,25,southern,776.1399599896964,606.1602737969512,697.9011625635393,650.5990743085069,628.753988297762,678.4370442213664,413.2789363493046,748.1337758386361,542.3933631179018,790.5808924547039,396.1722383750548,398.65621794917206,692.7635433753378,385.4578005566812,395.782669946592,635.5429215645072,393.95707454952026,757.2692226693706,658.4894926840815,451.5580471740544,516.0365448104892,1065.3184144608615,2066.667704111766,2342.6721294045715,2428.6247909850963,1171.448522247171,1066.9586053536673,2714.9337117537348,2322.4473304376484,2423.5219607936606,1846.9463402488077,1986.8520069759784,2629.225753526728,2209.875066130815,2839.4175891262166,1301.41805372268,1502.6674810707527,2254.243300309056,1033.477485847326,1031.7778579697451,2635.234708589976,1654.451600274111
DNC0,0,39,northern,889.6352354463594,690.2982185773997,664.2267306078418,552.8700131818229,790.3262150496752,729.9874850268982,526.2589871137195,843.2227975597161,527.923655826209,889.1289821789987,553.0484227516586,485.3778015845615,826.2229020475693,620.5956281342833,430.6281478378385,749.284422836357,435.180233273774,828.8241272524571,746.7066786895997,461.6963360548811,445.8288480567011,1048.2853449120755,2205.130535214226,2449.216620217218,2206.489927538543,1355.8609465549612,1406.4302210071785,2670.43442314446,2261.261801304491,2439.001527342185,1510.6131455869631,2536.2003860639866,2562.3143435481666,2030.0926398662211,2839.6033644515164,1727.072329994728,2392.4125909403,2321.5426807509184,1145.803783554813,1160.2908968918543,2436.7413149777726,1924.836519266252
DNS0,1,30,northmidland,613.8967075053431,610.3332416557325,652.8772848989812,486.396091303848,592.0475292521741,642.9179868401727,365.528293227721,617.8569568616631,451.50200358298514,686.890635682113,473.4139082876962,427.1062414839661,659.8337108387341,390.4098254953948,452.4944370400575,661.4293734171316,443.1099111922449,685.8849870554793,621.3403486609185,394.52829642631167,464.394321989574,888.0793339727995,1733.5126379597446,1772.014862314259,1628.3656900523852,1377.6417797950207,1130.6303411589215,2085.8242606583885,1840.4952801034904,1698.2577893167818,1520.3487704246188,1945.3045363388767,1785.0156140335266,1609.0986887620295,2220.654305694751,1636.7662033775614,1612.8319388957084,1929.9204034778384,1048.2462043979049,978.9543406459868,1942.6649966558248,1254.8919377450088
DPB0,1,26,western,711.9029404184447,644.9071471379093,746.4079164896182,517.227711757758,662.7678466125759,614.8289867296597,351.91319349628407,674.5598971861659,343.6529141507541,673.6500576636315,562.523039461964,494.7197539406733,648.8278065737421,373.2726198000458,461.96341504477056,768.200273520736,466.8951774189989,750.1355240505821,670.4989087966896,471.3344233311344,412.8429290709177,1019.083892324445,1810.1532746925743,1652.3847511554357,1509.98663933505,1322.6421372043887,1106.0889783591856,1986.493592411847,1749.5048931095096,1294.6792364843254,1295.0273832893545,1837.2438072409807,1650.0224667224386,1544.090033487435,2032.2094018832445,1684.3536778565176,1541.1922337590593,1758.538310973267,1100.9883362555415,1104.7899192365974,1941.9883436170185,1649.047412523922
DPK0,1,25,newengland,570.4439280338968,593.2270713119497,684.8969650044454,561.2335246357791,602.304276206761,589.7534564437987,394.7670557671331,605.876592536205,345.11095413150355,572.7786862270451,531.3898949562347,441.5355237353445,531.2082706932158,379.25256980354425,379.4088874646771,670.1847873731289,450.07649567208347,619.1823088019951,547.4506517945889,396.71479362482745,434.24624098961937,1039.8279261203186,1816.1369386814104,1722.6240588665037,1734.7404709524703,1371.638223440661,1226.5174077147883,2086.964103175779,1768.0290041936898,1754.99040205182,1475.8983609531515,1951.4609086313287,1743.1428180296518,1688.787147382522,2202.56594098088,1586.9853116986797,1647.3278676485834,1926.7170578513828,1033.0497686117335,961.3031164671664,1925.7246339031617,1783.1905883107345
DPS0,1,32,northern,634.3645177010907,642.1610002530049,663.8589491078181,499.8973929663541,544.1923022127759,633.276729494338,361.63467535297445,593.6121571047516,565.8481211163376,705.6313112221982,484.2551042938821,416.2921416193729,602.2025471198234,368.8069349306552,400.3696015347637,649.6339568577977,407.4967733379349,618.9442341234105,561.5530880048622,423.8427019242753,421.0638366486431,984.016279965854,1818.4731973524415,1760.9775471356422,1795.4410821587649,1348.295367930118,1173.853817861892,2028.8916764650407,1790.306949049456,2184.9514849029706,1401.064807394376,1605.8723570343077,1850.9675654118948,1616.4473510752305,2146.7063358893297,1564.1580119877835,1651.2572535289787,1698.998732938889,1085.012295721738,990.3406760530488,1945.485445553116,1702.104942482682
DRB0,1,26,southern,679.3461928771843,608.7164103391326,687.3061728207465,531.5304733119794,689.8748126815492,657.2566144264489,358.4499926253372,627.5438025739886,505.2393244749882,715.2100068880478,474.77095114432615,486.8786841204703,703.5127636034242,471.4667099018517,414.3009387371852,694.3696786419132,349.2676585561974,700.103136832409,651.8675555753973,398.930301521072,495.57506089756527,982.1761950479269,2041.5271109243663,1801.0818856791611,1864.191708048754,1126.3696842248637,1188.7288201766066,2021.387971778088,1941.4370631959005,1814.8413826868968,1456.6898992263157,2022.4723168341368,1632.962557654066,1635.1135023788038,2363.5673722356687,1543.860253713168,1645.0343848720313,2093.9063444945277,1055.8977875789185,930.836658857463,1860.1012043681249,1468.970152999983
DRD0,1,24,newyorkcity,708.2047115242042,576.2433651776365,678.0071650643255,555.2612807964042,640.4596757798818,668.6237730024438,379.4468081137623,642.6855051417756,551.3797711337419,688.5048767228094,516.4618791508556,466.6449462383276,663.8520960124201,374.6741276997921,427.5276756063613,595.9920846241558,454.45137593976017,720.4022341054662,588.05931282701,407.8856151170816,461.5265195299215,1023.2591800014136,1958.0134579317,1710.8692711895708,1753.7159071460878,1220.527842498171,1070.061966306637,2161.8128409420287,1826.9523783514803,1925.607521949612,1379.1658688920209,2326.032830031005,1773.0754786892642,1657.138199494673,2404.578310251287,1601.9170980549306,1725.9349264126745,1979.2923439466224,1180.5134003268302,870.7479800454626,1914.4163374531677,1801.4470419736872
DRD1,0,22,northern,777.4819495696768,615.1650784417162,873.5315292191949,622.712065392976,771.6866443367226,678.8286935298502,463.7745706121424,826.0846258283926,462.2669803473755,716.8092090699317,511.09600409332313,476.4536132088818,780.9488617520684,427.5410029682853,405.8765413998674,831.545152227681,494.2711113121248,807.9018088494886,723.846668853451,505.0674449701248,517.4582357677061,1095.0780365404669,2201.7221646288303,1819.509134698014,2239.841315582089,1557.9562128660116,1261.0430024371387,2412.2138193112028,2126.493743051985,2238.403313577387,1622.84923196765,2710.612529123159,2112.41791925832,1935.9141449649712,2517.9814531913503,1850.6095386426832,1814.676985416684,1982.6753229460576,1256.9698919553327,1178.0813872327403,2215.41257973912,1861.011813396941
DRM0,1,30,southmidland,618.2487744210707,600.5079800851848,643.9842191637632,462.53334617838726,564.7003292586214,600.6585769969432,328.14434402317085,580.4260280057981,1100.9825291960287,638.0555720084507,408.4025168214878,436.7068890840722,630.9268690544965,374.1876750208509,405.8390951856204,640.89264092776,384.56677200003423,591.8303371458578,557.0268110762491,397.8870584232626,423.10252618032575,971.5123826595174,1780.996824786347,1673.1031528721292,1963.8311789545287,1181.760746534913,914.6367379664418,2112.7498867425984,1766.7370544019532,1686.4582974107775,1203.8532427225443,2098.420473303208,1666.638621163064,1655.0322009734623,2168.6945428891654,1698.5504336957388,1582.7407794706414,1697.994003645523,976.1340637749452,926.540593977525,2090.783333947567,1617.7624801951406
